Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity,Temperature_T_type
489.814,0.022385442,0,79.07582989,71.94053591,9.088833803,-4.670344937,490,34.4,100.2,0,21.8125,0,0.923,81.38041161
489.914,0.022385442,0,79.05667328,71.95011093,9.114727386,-4.558769824,490,34.4,100.2,0,21.8125,0,0.923,81.36282067
490.014,0.022425308,0,79.07582989,71.94053591,9.127674178,-4.738086971,490,34.4,100.2,0,21.8125,0,0.923,81.35930242
490.114,0.022425308,0,79.02793843,71.94053591,9.143857667,-4.710193192,490,34.4,100.2,0,21.8125,0,0.923,81.36282067
490.214,0.022425308,0,79.02793843,71.92138583,9.085597106,-4.662375286,492,34.4,100.2,0,21.8125,0,0.923,81.34171086
490.314,0.022425308,0,79.01836016,71.91181078,9.121200782,-4.638466333,492,34.4,100.2,0,21.8125,0,0.923,81.33467409
490.414,0.022385442,0,78.99920365,71.90223573,9.098543897,-4.670344937,492,34.4,100.2,0,21.8125,0,0.922,81.33819248
490.514,0.022385442,0,78.99920365,71.92138583,9.108253991,-4.658390461,492,34.4,100.2,0,21.8125,0,0.922,81.32411877
490.614,0.022345575,0,78.99920365,71.91181078,9.098543897,-4.622527031,492,34.4,100.2,0,21.8125,0,0.922,81.31708179
490.714,0.022345575,0,78.97046896,71.90223573,9.127674178,-4.65042081,492,34.4,100.2,0,21.8125,0,0.922,81.30300757
