# ESC Time [s],Cell Temperature [K]
643.302,356.3234557
643.402,356.3042827
643.502,356.3138692
643.602,356.2851097
643.702,356.2851097
643.802,356.2659368
643.902,356.2755233
644.002,356.2563504
644.102,356.2563504
644.202,356.2371776
644.302,356.246764
644.402,356.246764
644.502,356.2275913
644.602,356.2371776
644.702,356.1892459
644.802,356.1988322
644.902,356.2084186
645.002,356.1988322
645.102,356.1700734
645.202,356.1700734
645.302,356.1796596
645.402,356.1604871
645.502,356.1700734
645.602,356.1509009
645.702,356.1413147
645.802,356.1413147
645.902,356.1221423
646.002,356.1317285
646.102,356.1317285
646.202,356.1221423
646.302,356.0837977
646.402,356.0933838
646.502,356.0933838
646.602,356.0742116
646.702,356.0742116
646.802,356.0550394
646.902,356.0646255
647.002,356.0454534
647.102,356.0262813
647.202,356.0358673
647.302,356.0454534
647.402,356.0358673
647.502,356.0550394
647.602,356.0262813
647.702,356.0071093
647.802,355.9975234
647.902,355.9783515
648.002,355.9879374
648.102,355.9783515
648.202,355.9783515
648.302,355.9687656
648.402,355.9591796
648.502,355.9495938
648.602,355.9687656
648.702,355.930422
648.802,355.9400079
648.902,355.882493
649.002,355.9208362
649.102,355.9016646
649.202,355.8920788
649.302,355.8920788
649.402,355.8729072
649.502,355.8537358
649.602,355.8633215
649.702,355.8249787
649.802,355.8345644
649.902,355.815393
650.002,355.8345644
650.102,355.8345644
650.202,355.8249787
650.302,355.815393
650.402,355.8058074
650.502,355.8058074
650.602,355.767465
650.702,355.7866362
650.802,355.767465
650.902,355.7866362
651.002,355.767465
651.102,355.7578794
651.202,355.7099519
651.302,355.7387084
651.402,355.7099519
651.502,355.7003664
651.602,355.7291228
651.702,355.7099519
651.802,355.6716101
651.902,355.7195373
652.002,355.6716101
652.102,355.6811955
652.202,355.6524393
652.302,355.6620247
652.402,355.6332686
652.502,355.6524393
652.602,355.6524393
652.702,355.6236832
652.802,355.6140979
652.902,355.6236832
653.002,355.6140979
653.102,355.6140979
653.202,355.5949273
653.302,355.5757568
653.402,355.5757568
653.502,355.5757568
653.602,355.5757568
653.702,355.5757568
653.802,355.5565863
653.902,355.5661715
654.002,355.5374159
654.102,355.5470011
654.202,355.5182455
654.302,355.5182455
654.402,355.5182455
654.502,355.4990752
654.602,355.4990752
654.702,355.479905
654.802,355.479905
654.902,355.4703199
655.002,355.479905
655.102,355.4607348
655.202,355.4319797
655.302,355.4223947
655.402,355.4032247
655.502,355.4128097
655.602,355.3936397
655.702,355.4032247
655.802,355.4128097
655.902,355.3744699
656.002,355.3744699
656.102,355.3840548
656.202,355.3457151
656.302,355.3648849
656.402,355.3457151
656.502,355.3265454
656.602,355.3265454
656.702,355.3361303
656.802,355.3169606
656.902,355.3169606
657.002,355.2977909
657.102,355.2882061
657.202,355.2690366
657.302,355.2690366
657.402,355.2594518
657.502,355.2498671
657.602,355.2402823
657.702,355.2498671
657.802,355.2306976
657.902,355.2306976
658.002,355.2306976
658.102,355.2019436
658.202,355.2019436
658.302,355.1827743
658.402,355.1540205
658.502,355.1636051
658.602,355.1636051
658.702,355.1636051
658.802,355.1444359
658.902,355.1540205
659.002,355.1252668
659.102,355.1540205
659.202,355.1348513
659.302,355.1252668
659.402,355.0965132
659.502,355.0965132
659.602,355.0965132
659.702,355.0965132
659.802,355.0773443
659.902,355.0581754
660.002,355.0773443
660.102,355.0581754
660.202,355.0390065
660.302,355.048591
660.402,355.0581754
660.502,355.0294221
660.602,355.0581754
660.702,355.0581754
660.802,355.0198378
660.902,355.0198378
661.002,355.0294221
661.102,355.0390065
661.202,355.0102534
661.302,355.0390065
661.402,355.000669
661.502,355.000669
661.602,355.000669
661.702,354.9910847
661.802,355.0102534
661.902,355.000669
662.002,355.000669
662.102,354.971916
662.202,354.971916
662.302,354.9527475
662.402,354.9335789
662.502,354.9623317
662.602,354.9335789
662.702,354.9431632
662.802,354.9335789
662.902,354.9335789
663.002,354.9048263
663.102,354.9239947
663.202,354.9144105
663.302,354.9048263
663.402,354.9048263
663.502,354.9048263
663.602,354.8952421
663.702,354.8664895
663.802,354.8856579
663.902,354.8952421
664.002,354.8473213
664.102,354.8664895
664.202,354.8473213
664.302,354.8377372
664.402,354.8281531
664.502,354.8281531
664.602,354.8281531
664.702,354.8089849
664.802,354.8089849
664.902,354.7994008
665.002,354.7898168
665.102,354.7898168
665.202,354.7898168
665.302,354.7898168
665.402,354.7898168
665.502,354.7706488
665.602,354.7418968
665.702,354.7418968
665.802,354.7514808
665.902,354.7323128
666.002,354.713145
666.102,354.713145
666.202,354.713145
666.302,354.7035611
666.402,354.6843933
666.502,354.6939771
666.602,354.6843933
666.702,354.6748094
666.802,354.6652255
666.902,354.6556417
667.002,354.6556417
667.102,354.6652255
667.202,354.6748094
667.302,354.6652255
667.402,354.6460578
667.502,354.6268902
667.602,354.6077226
667.702,354.636474
667.802,354.6173064
667.902,354.6077226
668.002,354.5789714
668.102,354.5885551
668.202,354.6077226
668.302,354.6077226
668.402,354.5598039
668.502,354.5693877
668.602,354.5598039
668.702,354.5598039
668.802,354.5502202
668.902,354.5406366
669.002,354.5406366
669.102,354.5406366
669.202,354.5406366
669.302,354.5310529
669.402,354.5214692
669.502,354.502302
669.602,354.502302
669.702,354.502302
669.802,354.4831347
669.902,354.4831347
670.002,354.4927183
670.102,354.4735512
670.202,354.4735512
670.302,354.454384
670.402,354.4639676
670.502,354.454384
670.602,354.4352169
670.702,354.4352169
670.802,354.454384
670.902,354.4256334
671.002,354.4352169
671.102,354.4064664
671.202,354.4256334
671.302,354.3968829
671.402,354.3968829
671.502,354.3872994
671.602,354.4064664
671.702,354.3681325
671.802,354.3681325
671.902,354.3681325
672.002,354.3489657
672.102,354.3681325
672.202,354.3393823
672.302,354.3489657
672.402,354.3297989
672.502,354.3297989
672.602,354.3106322
672.702,354.3202155
672.802,354.2914655
672.902,354.3297989
673.002,354.2722988
673.102,354.3010488
673.202,354.2914655
673.302,354.2914655
673.402,354.2531322
673.502,354.2722988
673.602,354.2531322
673.702,354.2722988
673.802,354.2722988
673.902,354.2722988
674.002,354.2531322
674.102,354.243549
674.202,354.2147992
674.302,354.2147992
674.402,354.205216
674.502,354.205216
674.602,354.205216
674.702,354.1764664
674.802,354.1956328
674.902,354.1764664
675.002,354.1764664
675.102,354.1956328
675.202,354.205216
675.302,354.1860496
675.402,354.1573001
675.502,354.1668832
675.602,354.1573001
675.702,354.1477169
675.802,354.1381338
675.902,354.1189676
676.002,354.1381338
676.102,354.1285507
676.202,354.1189676
676.302,354.0998014
676.402,354.1189676
676.502,354.1285507
676.602,354.1285507
676.702,354.0998014
676.802,354.0902183
676.902,354.0902183
677.002,354.0902183
677.102,354.0806352
677.202,354.0614692
677.302,354.0614692
677.402,354.0614692
677.502,354.0614692
677.602,354.0423031
677.702,354.0423031
677.802,354.0423031
677.902,354.0327201
678.002,354.0135542
678.102,353.9943883
678.202,354.0135542
678.302,354.0039712
678.402,353.9752224
678.502,354.0135542
678.602,353.9656395
678.702,353.9848054
678.802,353.9752224
678.902,353.9848054
679.002,353.9656395
679.102,353.9560566
679.202,353.9560566
679.302,353.9560566
679.402,353.9464737
679.502,353.9464737
679.602,353.927308
679.702,353.927308
679.802,353.9081423
679.902,353.8985595
680.002,353.8985595
680.102,353.927308
680.202,353.8793939
680.302,353.8889767
680.402,353.8889767
680.502,353.8793939
680.602,353.8602283
680.702,353.8506456
680.802,353.8314801
680.902,353.8410628
681.002,353.8314801
681.102,353.8123146
681.202,353.8123146
681.302,353.8218974
681.402,353.7835666
681.502,353.7739839
681.602,353.7644012
681.702,353.745236
681.802,353.7739839
681.902,353.7548186
682.002,353.7548186
682.102,353.7356534
682.202,353.745236
682.302,353.7260707
682.402,353.7069056
682.502,353.697323
682.602,353.7069056
682.702,353.6877404
682.802,353.6877404
682.902,353.6781579
683.002,353.6685753
683.102,353.6589928
683.202,353.6685753
683.302,353.6494103
683.402,353.6398278
683.502,353.6494103
683.602,353.6206628
683.702,353.6110804
683.802,353.6110804
683.902,353.582333
684.002,353.5919155
684.102,353.5919155
684.202,353.582333
684.302,353.5631682
684.402,353.582333
684.502,353.5535858
684.602,353.5535858
684.702,353.5440034
684.802,353.5152563
684.902,353.5248387
685.002,353.5535858
685.102,353.534421
685.202,353.505674
685.302,353.4865093
685.402,353.505674
685.502,353.476927
685.602,353.4865093
685.702,353.4865093
685.802,353.4865093
685.902,353.4673447
686.002,353.4577625
686.102,353.4481802
686.202,353.4673447
686.302,353.476927
686.402,353.4481802
686.502,353.4481802
686.602,353.4481802
686.702,353.4098512
686.802,353.400269
686.902,353.3906868
687.002,353.3906868
687.102,353.400269
687.202,353.3715224
687.302,353.3715224
687.402,353.3906868
687.502,353.3619402
687.602,353.3523581
687.702,353.3331938
687.802,353.3715224
687.902,353.3619402
688.002,353.3523581
688.102,353.3331938
688.202,353.3236116
688.302,353.3236116
688.402,353.3044474
688.502,353.2852832
688.602,353.2852832
688.702,353.3044474
688.802,353.2661191
688.902,353.256537
689.002,353.246955
689.102,353.246955
689.202,353.246955
689.302,353.237373
689.402,353.237373
689.502,353.2277909
689.602,353.237373
689.702,353.2182089
689.802,353.1990449
689.902,353.189463
690.002,353.1990449
690.102,353.179881
690.202,353.179881
690.302,353.170299
690.402,353.1607171
690.502,353.1607171
690.602,353.1511352
690.702,353.1511352
690.802,353.1415532
690.902,353.1128075
691.002,353.1128075
691.102,353.1319713
691.202,353.1223894
691.302,353.1032256
691.402,353.1032256
691.502,353.1032256
691.602,353.1032256
691.702,353.0457345
691.802,353.0648982
691.902,353.0648982
692.002,353.0457345
692.102,353.07448
692.202,353.0265709
692.302,353.0553164
692.402,353.0648982
692.502,353.0265709
692.602,353.0361527
692.702,353.0074074
692.802,353.0265709
692.902,353.0361527
693.002,352.9786621
693.102,352.9882438
693.202,352.9786621
693.302,352.9786621
693.402,352.9786621
693.502,352.9594986
693.602,352.9594986
693.702,352.9403352
693.802,352.9594986
693.902,352.9403352
694.002,352.9499169
694.102,352.9211718
694.202,352.9115901
694.302,352.8924268
694.402,352.9115901
694.502,352.9115901
694.602,352.8924268
694.702,352.8924268
694.802,352.8636819
694.902,352.8541003
695.002,352.8732635
695.102,352.8541003
695.202,352.8636819
695.302,352.8636819
695.402,352.8541003
695.502,352.8445187
695.602,352.8349371
695.702,352.8253555
695.802,352.8157739
695.902,352.8349371
696.002,352.8157739
696.102,352.7966108
696.202,352.7966108
696.302,352.8061923
696.402,352.7774477
696.502,352.7870292
696.602,352.7391216
696.702,352.7391216
696.802,352.7678662
696.902,352.7487031
697.002,352.7582846
697.102,352.7678662
697.202,352.7103772
697.302,352.7199587
697.402,352.7295401
697.502,352.7199587
697.602,352.7103772
697.702,352.7103772
697.802,352.7007957
697.902,352.6720514
698.002,352.6720514
698.102,352.66247
698.202,352.6720514
698.302,352.6528886
698.402,352.6433071
698.502,352.66247
698.602,352.6433071
698.702,352.66247
698.802,352.6241444
698.902,352.6241444
699.002,352.6049816
699.102,352.5954003
699.202,352.6049816
699.302,352.5858189
699.402,352.5762376
699.502,352.5762376
699.602,352.5858189
699.702,352.5762376
699.802,352.5666562
699.902,352.5570749
700.002,352.5570749
700.102,352.5570749
700.202,352.528331
700.302,352.528331
700.402,352.5474936
700.502,352.5091685
700.602,352.5187497
700.702,352.4995872
700.802,352.4995872
700.902,352.5091685
701.002,352.4804247
701.102,352.4804247
701.202,352.4708435
701.302,352.451681
701.402,352.4612622
701.502,352.4708435
701.602,352.451681
701.702,352.451681
701.802,352.4420998
701.902,352.4325186
702.002,352.4325186
702.102,352.4133562
702.202,352.3941939
702.302,352.3941939
702.402,352.3846127
702.502,352.3941939
702.602,352.3750316
702.702,352.3750316
702.802,352.3846127
702.902,352.3750316
703.002,352.3367071
703.102,352.3462882
703.202,352.3175449
703.302,352.3367071
703.402,352.3367071
703.502,352.2983827
703.602,352.3175449
703.702,352.3175449
703.802,352.3175449
703.902,352.2888016
704.002,352.2888016
704.102,352.2888016
704.202,352.2600585
704.302,352.2983827
704.402,352.2600585
704.502,352.2696395
704.602,352.2504775
704.702,352.2600585
704.802,352.2600585
704.902,352.2217344
705.002,352.2217344
705.102,352.2217344
705.202,352.2025724
705.302,352.2025724
705.402,352.1834105
705.502,352.2025724
705.602,352.1834105
705.702,352.2121534
705.802,352.1642485
705.902,352.1929914
706.002,352.1738295
706.102,352.1642485
706.202,352.1642485
706.302,352.1450866
706.402,352.1450866
706.502,352.1355057
706.602,352.1355057
706.702,352.106763
706.802,352.1259248
706.902,352.1163439
707.002,352.0971821
707.102,352.0971821
707.202,352.0876012
707.302,352.0588586
707.402,352.0684394
707.502,352.0588586
707.602,352.0588586
707.702,352.0588586
707.802,352.0492777
707.902,352.0396969
708.002,352.0396969
708.102,352.0396969
708.202,352.0109544
708.302,352.0205352
708.402,352.0109544
708.502,352.0013735
708.602,351.9822119
708.702,351.9822119
708.802,351.9726311
708.902,351.9630503
709.002,351.9822119
709.102,351.9726311
709.202,351.9822119
709.302,351.9534696
709.402,351.9534696
709.502,351.9438888
709.602,351.9438888
709.702,351.9534696
709.802,351.9151465
709.902,351.9247273
710.002,351.9055658
710.102,351.8959851
710.202,351.9055658
710.302,351.8768236
710.402,351.8768236
710.502,351.8768236
710.602,351.8480815
710.702,351.8576622
710.802,351.8480815
710.902,351.8672429
711.002,351.8385009
711.102,351.8385009
711.202,351.8289202
711.302,351.8576622
711.402,351.8385009
711.502,351.8385009
711.602,351.7905976
711.702,351.7810169
711.802,351.8193395
711.902,351.7810169
712.002,351.7905976
712.102,351.7905976
712.202,351.7618557
712.302,351.7618557
712.402,351.7331138
712.502,351.7522751
712.602,351.7426944
712.702,351.7331138
712.802,351.7331138
712.902,351.7426944
713.002,351.7043721
713.102,351.7331138
713.202,351.7235333
713.302,351.685211
713.402,351.7043721
713.502,351.685211
713.602,351.685211
713.702,351.685211
713.802,351.6660499
713.902,351.6947915
714.002,351.685211
714.102,351.6564693
714.202,351.6373083
714.302,351.6468888
714.402,351.6468888
714.502,351.6181472
714.602,351.6468888
714.702,351.6373083
714.802,351.6085667
714.902,351.6181472
715.002,351.6181472
715.102,351.6085667
715.202,351.5894057
715.302,351.5798253
715.402,351.6277277
715.502,351.5702448
715.602,351.5606643
715.702,351.5894057
715.802,351.5510838
715.902,351.5319229
716.002,351.5415034
716.102,351.5510838
716.202,351.5319229
716.302,351.5319229
716.402,351.5127621
716.502,351.5319229
716.602,351.5127621
716.702,351.5031816
716.802,351.5031816
716.902,351.4840208
717.002,351.4744404
717.102,351.5127621
717.202,351.4744404
717.302,351.4552796
717.402,351.4744404
717.502,351.4361189
717.602,351.46486
717.702,351.4552796
717.802,351.4169581
717.902,351.4456992
718.002,351.4456992
718.102,351.4361189
718.202,351.4169581
718.302,351.3977974
718.402,351.3977974
718.502,351.3977974
718.602,351.3786367
718.702,351.3786367
718.802,351.3882171
718.902,351.4073778
719.002,351.3498958
719.102,351.3690564
719.202,351.3594761
719.302,351.3690564
719.402,351.3594761
719.502,351.3403154
719.602,351.3307351
719.702,351.3211548
719.802,351.3019943
719.902,351.3115746
720.002,351.3403154
720.102,351.3211548
720.202,351.3019943
720.302,351.3019943
720.402,351.2828337
720.502,351.2828337
720.602,351.2828337
720.702,351.292414
720.802,351.2540929
720.902,351.2732535
721.002,351.2828337
721.102,351.2636732
721.202,351.2445127
721.302,351.2445127
721.402,351.2445127
721.502,351.2445127
721.602,351.2253522
721.702,351.2540929
721.802,351.2253522
721.902,351.2061918
722.002,351.215772
722.102,351.1870313
722.202,351.1870313
722.302,351.167871
722.402,351.1582908
722.502,351.1870313
722.602,351.1870313
722.702,351.1774511
722.802,351.167871
722.902,351.167871
723.002,351.167871
723.102,351.1295502
723.202,351.1487106
723.302,351.1487106
723.402,351.1487106
723.502,351.1295502
723.602,351.1008098
723.702,351.1295502
723.802,351.1391304
723.902,351.0912296
724.002,351.0720693
724.102,351.0912296
724.202,351.0912296
724.302,351.0816495
724.402,351.0720693
724.502,351.1008098
724.602,351.0912296
724.702,351.043329
724.802,351.0624892
724.902,351.0529091
725.002,351.0529091
725.102,351.0529091
725.202,351.0529091
725.302,351.0145886
725.402,351.0337489
725.502,351.0241687
725.602,351.0529091
725.702,351.0050086
725.802,351.0050086
725.902,351.0050086
726.002,350.9954285
726.102,350.9762683
726.202,350.9858484
726.302,350.9571082
726.402,350.9571082
726.502,350.9475281
726.602,350.9666882
726.702,350.9666882
726.802,350.9379481
726.902,350.9379481
727.002,350.9475281
727.102,350.9379481
727.202,350.928368
727.302,350.918788
727.402,350.918788
727.502,350.9092079
727.602,350.8804679
727.702,350.918788
727.802,350.8900479
727.902,350.8996279
728.002,350.8804679
728.102,350.8517278
728.202,350.8421478
728.302,350.8517278
